Measurement Name :,20230624_SDR710_Run04_Plate08_PR,,Generated On :,"24/06/2023, 18:00:41",,,Calibration details for Oxygen,,,Report :,"@m02:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 02

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m02:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
24.06.23 17:57:05,56.78,173.2,120.58,165.86,165.97,188.4,171.7,174.12,201.91,170.07,160.1,191.16,167.99,185.72,168.33,191.95,180.69,124.75,184.71,169.85,170.8,178.36,121.2,112.28,192.23,,27,965,33,26.35,
24.06.23 17:57:20,57.03,173.2,119.85,166.63,167.24,189.51,171.98,174.93,203.02,170.07,160.63,191.16,168.26,186.81,169.68,192.52,180.13,125.25,185.3,170.39,170.52,179.16,121.2,113.77,193.08,,27,965,33,26.34,
24.06.23 17:57:35,57.28,173.73,118.87,166.37,166.48,188.95,171.7,174.39,202.74,169.79,159.32,190.88,167.73,184.91,168.6,191.11,179.85,124.5,184.13,169.85,171.08,179.16,121.99,114.02,193.08,,27,965,33,26.34,
24.06.23 17:57:50,57.53,172.67,116.92,165.86,166.48,188.13,171.16,174.12,201.91,168.97,159.05,190.88,166.93,184.36,168.06,190.55,178.74,123.5,184.13,170.12,169.69,178.63,121.2,113.03,192.51,,27,965,33,26.35,
24.06.23 17:58:05,57.78,172.41,116.67,165.09,166.48,188.4,171.43,173.84,202.19,168.42,160.63,189.77,166.67,183.55,167.52,190.55,179.02,122.75,183.83,169.03,170.25,178.1,120.94,109.33,192.79,,27,965,33,26.35,
24.06.23 17:58:20,58.03,172.15,116.43,165.35,166.48,188.95,171.16,173.84,202.19,168.15,160.1,190.33,166.67,183.82,166.71,190.27,178.74,122.01,183.54,169.03,169.69,178.1,121.2,108.59,194.21,,27,965,33,26.34,
24.06.23 17:58:35,58.28,171.62,116.67,164.84,166.48,188.68,171.16,173.57,201.64,167.05,158.53,189.77,165.88,183.28,166.17,189.7,177.08,121.51,182.66,169.58,169.42,178.1,120.14,108.84,193.36,,27,965,33,26.35,
24.06.23 17:58:50,58.53,171.62,116.92,164.58,166.48,188.4,171.7,174.12,200.53,166.78,159.05,189.22,166.14,183,166.44,189.42,176.52,120.76,181.78,169.58,169.42,178.1,120.94,108.59,193.64,,27,965,33,26.34,
24.06.23 17:59:05,58.78,170.83,116.92,164.07,165.97,188.13,170.61,173.3,199.16,165.68,157.48,189.5,164.83,182.19,165.91,189.42,175.7,120.51,181.78,169.85,169.42,176.77,119.88,108.59,194.21,,27,965,33,26.35,
24.06.23 17:59:20,59.03,171.09,115.94,163.81,165.71,187.58,170.34,173.03,197.79,165.96,155.91,188.94,165.35,181.92,165.37,188.86,174.87,119.77,181.78,169.03,168.59,175.72,120.14,107.61,192.51,,27,965,33,26.34,
24.06.23 17:59:35,59.28,170.83,116.43,162.79,164.69,187.03,170.34,172.76,197.51,165.41,155.91,188.67,164.56,181.38,164.3,188.02,175.14,118.53,180.61,169.03,168.31,174.92,120.41,106.88,192.23,,27,965,33,26.34,
24.06.23 17:59:50,59.53,170.3,115.94,162.03,163.93,187.3,169.8,172.76,196.97,164.86,155.13,188.67,164.04,180.57,164.3,188.02,175.14,119.03,180.61,167.95,167.21,174.92,120.14,107.12,190.25,,27,965,33,26.34,
